2025-03-25 18:31:16,244 - train_classifier_generate - INFO - Namespace(seed=0, gpus='0', data_dir='data/', epochs=50, batch_size=16, num_workers=4, num_classes=10, use_generator=True)
2025-03-25 18:31:20,661 - train_classifier_generate - INFO - 104520
2025-03-25 18:58:03,182 - train_classifier_generate - INFO - Epoch 24, Batch 6300: Loss 1.6303755044937134
2025-03-25 18:58:03,605 - train_classifier_generate - INFO - Epoch 24, Batch 6400: Loss 1.6166133880615234
2025-03-25 18:58:04,051 - train_classifier_generate - INFO - Epoch 24, Batch 6500: Loss 1.4901869297027588
2025-03-25 18:58:53,040 - train_classifier_generate - INFO - Accuracy: 0.08333333333333333
2025-03-25 18:58:53,041 - train_classifier_generate - INFO - Confusion Matrix: 
[[ 242 1024  261   32  162  510  789  472    3  525]
 [   0    0    0    0    0    0    0    0    0    0]
 [ 203 1123  387    1   94  122  947  403    1  136]
 [ 176  651  135  363   39  151 2088  256   21  140]
 [ 286 2237  303   68   22    8  555  210   12  319]
 [ 682  333  432  108   93  412  683  490  275  311]
 [ 259 1529  315    6   52  234 1030  119    5  270]
 [ 156 1089  100  420   91  320 1214   83   27  319]
 [ 449  446  346  147  142   50 1000  120  109  809]
 [ 613  464  191  302   55  162  669  592    2  166]]
2025-03-25 18:59:11,655 - train_classifier_generate - INFO - Epoch 25, Batch 0: Loss 1.8311152458190918
2025-03-25 18:59:12,196 - train_classifier_generate - INFO - Epoch 25, Batch 100: Loss 1.696093201637268
2025-03-25 18:59:12,448 - train_classifier_generate - INFO - Epoch 25, Batch 200: Loss 1.6267199516296387
2025-03-25 18:59:12,682 - train_classifier_generate - INFO - Epoch 25, Batch 300: Loss 1.7550649642944336
2025-03-25 18:59:12,961 - train_classifier_generate - INFO - Epoch 25, Batch 400: Loss 1.6463303565979004
2025-03-25 18:59:13,244 - train_classifier_generate - INFO - Epoch 25, Batch 500: Loss 1.5111218690872192
2025-03-25 18:59:13,535 - train_classifier_generate - INFO - Epoch 25, Batch 600: Loss 1.6939116716384888
2025-03-25 18:59:13,831 - train_classifier_generate - INFO - Epoch 25, Batch 700: Loss 1.558919906616211
2025-03-25 18:59:14,111 - train_classifier_generate - INFO - Epoch 25, Batch 800: Loss 1.521710991859436
2025-03-25 18:59:14,390 - train_classifier_generate - INFO - Epoch 25, Batch 900: Loss 1.553843379020691
2025-03-25 18:59:14,612 - train_classifier_generate - INFO - Epoch 25, Batch 1000: Loss 1.5991270542144775
2025-03-25 18:59:14,845 - train_classifier_generate - INFO - Epoch 25, Batch 1100: Loss 1.6643904447555542
2025-03-25 18:59:15,128 - train_classifier_generate - INFO - Epoch 25, Batch 1200: Loss 1.7520420551300049
2025-03-25 18:59:15,410 - train_classifier_generate - INFO - Epoch 25, Batch 1300: Loss 1.627163290977478
2025-03-25 18:59:15,684 - train_classifier_generate - INFO - Epoch 25, Batch 1400: Loss 1.6465089321136475
2025-03-25 18:59:15,970 - train_classifier_generate - INFO - Epoch 25, Batch 1500: Loss 1.597055196762085
2025-03-25 18:59:16,232 - train_classifier_generate - INFO - Epoch 25, Batch 1600: Loss 1.6230629682540894
2025-03-25 18:59:16,466 - train_classifier_generate - INFO - Epoch 25, Batch 1700: Loss 1.509627103805542
2025-03-25 18:59:16,683 - train_classifier_generate - INFO - Epoch 25, Batch 1800: Loss 1.6002256870269775
2025-03-25 18:59:16,953 - train_classifier_generate - INFO - Epoch 25, Batch 1900: Loss 1.666407823562622
2025-03-25 18:59:17,217 - train_classifier_generate - INFO - Epoch 25, Batch 2000: Loss 1.6172294616699219
2025-03-25 18:59:17,492 - train_classifier_generate - INFO - Epoch 25, Batch 2100: Loss 1.7170881032943726
2025-03-25 18:59:17,775 - train_classifier_generate - INFO - Epoch 25, Batch 2200: Loss 1.7151161432266235
2025-03-25 18:59:18,045 - train_classifier_generate - INFO - Epoch 25, Batch 2300: Loss 1.8558255434036255
2025-03-25 18:59:18,316 - train_classifier_generate - INFO - Epoch 25, Batch 2400: Loss 1.5168356895446777
2025-03-25 18:59:18,547 - train_classifier_generate - INFO - Epoch 25, Batch 2500: Loss 1.551760196685791
2025-03-25 18:59:18,785 - train_classifier_generate - INFO - Epoch 25, Batch 2600: Loss 1.5113788843154907
2025-03-25 18:59:19,069 - train_classifier_generate - INFO - Epoch 25, Batch 2700: Loss 1.5962480306625366
2025-03-25 18:59:19,348 - train_classifier_generate - INFO - Epoch 25, Batch 2800: Loss 1.5340702533721924
2025-03-25 18:59:19,640 - train_classifier_generate - INFO - Epoch 25, Batch 2900: Loss 1.7311360836029053
2025-03-25 18:59:19,917 - train_classifier_generate - INFO - Epoch 25, Batch 3000: Loss 1.6173015832901
2025-03-25 18:59:20,187 - train_classifier_generate - INFO - Epoch 25, Batch 3100: Loss 1.6685007810592651
2025-03-25 18:59:20,441 - train_classifier_generate - INFO - Epoch 25, Batch 3200: Loss 1.58731210231781
2025-03-25 18:59:20,684 - train_classifier_generate - INFO - Epoch 25, Batch 3300: Loss 1.6326147317886353
2025-03-25 18:59:20,956 - train_classifier_generate - INFO - Epoch 25, Batch 3400: Loss 1.6098517179489136
2025-03-25 18:59:21,231 - train_classifier_generate - INFO - Epoch 25, Batch 3500: Loss 1.64967942237854
2025-03-25 18:59:21,510 - train_classifier_generate - INFO - Epoch 25, Batch 3600: Loss 1.7058179378509521
2025-03-25 18:59:21,804 - train_classifier_generate - INFO - Epoch 25, Batch 3700: Loss 1.6642853021621704
2025-03-25 18:59:22,108 - train_classifier_generate - INFO - Epoch 25, Batch 3800: Loss 1.654876708984375
2025-03-25 18:59:22,378 - train_classifier_generate - INFO - Epoch 25, Batch 3900: Loss 1.724218726158142
2025-03-25 18:59:22,616 - train_classifier_generate - INFO - Epoch 25, Batch 4000: Loss 1.6446852684020996
2025-03-25 18:59:22,871 - train_classifier_generate - INFO - Epoch 25, Batch 4100: Loss 1.6561284065246582
2025-03-25 18:59:23,147 - train_classifier_generate - INFO - Epoch 25, Batch 4200: Loss 1.5902109146118164
2025-03-25 18:59:23,420 - train_classifier_generate - INFO - Epoch 25, Batch 4300: Loss 1.6373720169067383
2025-03-25 18:59:23,683 - train_classifier_generate - INFO - Epoch 25, Batch 4400: Loss 1.6807981729507446
2025-03-25 18:59:23,989 - train_classifier_generate - INFO - Epoch 25, Batch 4500: Loss 1.7267740964889526
2025-03-25 18:59:24,269 - train_classifier_generate - INFO - Epoch 25, Batch 4600: Loss 1.566024899482727
2025-03-25 18:59:24,494 - train_classifier_generate - INFO - Epoch 25, Batch 4700: Loss 1.5943174362182617
2025-03-25 18:59:24,717 - train_classifier_generate - INFO - Epoch 25, Batch 4800: Loss 1.6258758306503296
2025-03-25 18:59:24,994 - train_classifier_generate - INFO - Epoch 25, Batch 4900: Loss 1.6982402801513672
2025-03-25 18:59:25,265 - train_classifier_generate - INFO - Epoch 25, Batch 5000: Loss 1.576570749282837
2025-03-25 18:59:25,563 - train_classifier_generate - INFO - Epoch 25, Batch 5100: Loss 1.5832115411758423
2025-03-25 18:59:25,835 - train_classifier_generate - INFO - Epoch 25, Batch 5200: Loss 1.5206339359283447
2025-03-25 18:59:26,116 - train_classifier_generate - INFO - Epoch 25, Batch 5300: Loss 1.623258113861084
2025-03-25 18:59:26,402 - train_classifier_generate - INFO - Epoch 25, Batch 5400: Loss 1.704735279083252
2025-03-25 18:59:26,658 - train_classifier_generate - INFO - Epoch 25, Batch 5500: Loss 1.653085708618164
2025-03-25 18:59:26,920 - train_classifier_generate - INFO - Epoch 25, Batch 5600: Loss 1.6657674312591553
2025-03-25 18:59:27,204 - train_classifier_generate - INFO - Epoch 25, Batch 5700: Loss 1.4990953207015991
2025-03-25 18:59:27,474 - train_classifier_generate - INFO - Epoch 25, Batch 5800: Loss 1.78303062915802
2025-03-25 18:59:27,747 - train_classifier_generate - INFO - Epoch 25, Batch 5900: Loss 1.5629332065582275
2025-03-25 18:59:28,015 - train_classifier_generate - INFO - Epoch 25, Batch 6000: Loss 1.5380011796951294
2025-03-25 18:59:28,290 - train_classifier_generate - INFO - Epoch 25, Batch 6100: Loss 1.6450812816619873
2025-03-25 18:59:28,515 - train_classifier_generate - INFO - Epoch 25, Batch 6200: Loss 1.5161329507827759
2025-03-25 18:59:28,741 - train_classifier_generate - INFO - Epoch 25, Batch 6300: Loss 1.7173460721969604
2025-03-25 18:59:29,006 - train_classifier_generate - INFO - Epoch 25, Batch 6400: Loss 1.530153512954712
2025-03-25 18:59:29,292 - train_classifier_generate - INFO - Epoch 25, Batch 6500: Loss 1.612931728363037
2025-03-25 18:59:53,017 - train_classifier_generate - INFO - Epoch 26, Batch 0: Loss 1.7466386556625366
2025-03-25 18:59:53,694 - train_classifier_generate - INFO - Epoch 26, Batch 100: Loss 1.6678472757339478
2025-03-25 18:59:54,043 - train_classifier_generate - INFO - Epoch 26, Batch 200: Loss 1.7817813158035278
2025-03-25 18:59:54,356 - train_classifier_generate - INFO - Epoch 26, Batch 300: Loss 1.6254403591156006
2025-03-25 18:59:54,620 - train_classifier_generate - INFO - Epoch 26, Batch 400: Loss 1.6222834587097168
2025-03-25 18:59:54,876 - train_classifier_generate - INFO - Epoch 26, Batch 500: Loss 1.6678870916366577
2025-03-25 18:59:55,178 - train_classifier_generate - INFO - Epoch 26, Batch 600: Loss 1.572079062461853
2025-03-25 18:59:55,468 - train_classifier_generate - INFO - Epoch 26, Batch 700: Loss 1.6344168186187744
2025-03-25 18:59:55,755 - train_classifier_generate - INFO - Epoch 26, Batch 800: Loss 1.663674235343933
2025-03-25 18:59:56,071 - train_classifier_generate - INFO - Epoch 26, Batch 900: Loss 1.6458791494369507
2025-03-25 18:59:56,374 - train_classifier_generate - INFO - Epoch 26, Batch 1000: Loss 1.6736315488815308
2025-03-25 18:59:56,647 - train_classifier_generate - INFO - Epoch 26, Batch 1100: Loss 1.6584526300430298
2025-03-25 18:59:56,934 - train_classifier_generate - INFO - Epoch 26, Batch 1200: Loss 1.6238481998443604
2025-03-25 18:59:57,229 - train_classifier_generate - INFO - Epoch 26, Batch 1300: Loss 1.6025503873825073
2025-03-25 18:59:57,536 - train_classifier_generate - INFO - Epoch 26, Batch 1400: Loss 1.6634901762008667
2025-03-25 18:59:57,835 - train_classifier_generate - INFO - Epoch 26, Batch 1500: Loss 1.6282727718353271
2025-03-25 18:59:58,135 - train_classifier_generate - INFO - Epoch 26, Batch 1600: Loss 1.538661241531372
2025-03-25 18:59:58,430 - train_classifier_generate - INFO - Epoch 26, Batch 1700: Loss 1.5940899848937988
2025-03-25 18:59:58,690 - train_classifier_generate - INFO - Epoch 26, Batch 1800: Loss 1.5351834297180176
2025-03-25 18:59:58,968 - train_classifier_generate - INFO - Epoch 26, Batch 1900: Loss 1.6075063943862915
2025-03-25 18:59:59,288 - train_classifier_generate - INFO - Epoch 26, Batch 2000: Loss 1.6007579565048218
2025-03-25 18:59:59,568 - train_classifier_generate - INFO - Epoch 26, Batch 2100: Loss 1.6172447204589844
2025-03-25 18:59:59,849 - train_classifier_generate - INFO - Epoch 26, Batch 2200: Loss 1.611041784286499
2025-03-25 19:00:00,166 - train_classifier_generate - INFO - Epoch 26, Batch 2300: Loss 1.5734000205993652
2025-03-25 19:00:00,449 - train_classifier_generate - INFO - Epoch 26, Batch 2400: Loss 1.6137527227401733
2025-03-25 19:00:00,701 - train_classifier_generate - INFO - Epoch 26, Batch 2500: Loss 1.585982084274292
2025-03-25 19:00:00,967 - train_classifier_generate - INFO - Epoch 26, Batch 2600: Loss 1.6624385118484497
2025-03-25 19:00:01,259 - train_classifier_generate - INFO - Epoch 26, Batch 2700: Loss 1.5737934112548828
2025-03-25 19:00:01,554 - train_classifier_generate - INFO - Epoch 26, Batch 2800: Loss 1.6852058172225952
2025-03-25 19:00:01,852 - train_classifier_generate - INFO - Epoch 26, Batch 2900: Loss 1.7009916305541992
2025-03-25 19:00:02,153 - train_classifier_generate - INFO - Epoch 26, Batch 3000: Loss 1.502732276916504
2025-03-25 19:00:02,449 - train_classifier_generate - INFO - Epoch 26, Batch 3100: Loss 1.6166493892669678
2025-03-25 19:00:02,708 - train_classifier_generate - INFO - Epoch 26, Batch 3200: Loss 1.6159056425094604
2025-03-25 19:00:02,984 - train_classifier_generate - INFO - Epoch 26, Batch 3300: Loss 1.6468678712844849
2025-03-25 19:00:03,291 - train_classifier_generate - INFO - Epoch 26, Batch 3400: Loss 1.7517876625061035
2025-03-25 19:00:03,605 - train_classifier_generate - INFO - Epoch 26, Batch 3500: Loss 1.5787239074707031
2025-03-25 19:00:03,917 - train_classifier_generate - INFO - Epoch 26, Batch 3600: Loss 1.6123416423797607
2025-03-25 19:00:04,214 - train_classifier_generate - INFO - Epoch 26, Batch 3700: Loss 1.7682353258132935
2025-03-25 19:00:04,509 - train_classifier_generate - INFO - Epoch 26, Batch 3800: Loss 1.5743553638458252
2025-03-25 19:00:04,777 - train_classifier_generate - INFO - Epoch 26, Batch 3900: Loss 1.60259211063385
2025-03-25 19:00:05,144 - train_classifier_generate - INFO - Epoch 26, Batch 4000: Loss 1.544710397720337
2025-03-25 19:00:05,498 - train_classifier_generate - INFO - Epoch 26, Batch 4100: Loss 1.6002840995788574
2025-03-25 19:00:05,842 - train_classifier_generate - INFO - Epoch 26, Batch 4200: Loss 1.6130067110061646
2025-03-25 19:00:06,371 - train_classifier_generate - INFO - Epoch 26, Batch 4300: Loss 1.6192567348480225
2025-03-25 19:00:06,747 - train_classifier_generate - INFO - Epoch 26, Batch 4400: Loss 1.572347640991211
2025-03-25 19:00:07,132 - train_classifier_generate - INFO - Epoch 26, Batch 4500: Loss 1.6346282958984375
2025-03-25 19:00:07,482 - train_classifier_generate - INFO - Epoch 26, Batch 4600: Loss 1.5624127388000488
2025-03-25 19:00:07,876 - train_classifier_generate - INFO - Epoch 26, Batch 4700: Loss 1.6981849670410156
2025-03-25 19:00:08,231 - train_classifier_generate - INFO - Epoch 26, Batch 4800: Loss 1.602967381477356
2025-03-25 19:00:08,537 - train_classifier_generate - INFO - Epoch 26, Batch 4900: Loss 1.7760313749313354
2025-03-25 19:00:08,829 - train_classifier_generate - INFO - Epoch 26, Batch 5000: Loss 1.5954524278640747
2025-03-25 19:00:09,129 - train_classifier_generate - INFO - Epoch 26, Batch 5100: Loss 1.527482271194458
2025-03-25 19:00:09,432 - train_classifier_generate - INFO - Epoch 26, Batch 5200: Loss 1.5613127946853638
2025-03-25 19:00:09,724 - train_classifier_generate - INFO - Epoch 26, Batch 5300: Loss 1.6166132688522339
2025-03-25 19:00:10,023 - train_classifier_generate - INFO - Epoch 26, Batch 5400: Loss 1.520297646522522
2025-03-25 19:00:10,308 - train_classifier_generate - INFO - Epoch 26, Batch 5500: Loss 1.5772831439971924
2025-03-25 19:00:10,584 - train_classifier_generate - INFO - Epoch 26, Batch 5600: Loss 1.7215710878372192
2025-03-25 19:00:10,832 - train_classifier_generate - INFO - Epoch 26, Batch 5700: Loss 1.629483938217163
2025-03-25 19:00:11,123 - train_classifier_generate - INFO - Epoch 26, Batch 5800: Loss 1.5808049440383911
2025-03-25 19:00:11,414 - train_classifier_generate - INFO - Epoch 26, Batch 5900: Loss 1.622057557106018
2025-03-25 19:00:11,783 - train_classifier_generate - INFO - Epoch 26, Batch 6000: Loss 1.5922857522964478
2025-03-25 19:00:12,109 - train_classifier_generate - INFO - Epoch 26, Batch 6100: Loss 1.7506933212280273
2025-03-25 19:00:12,430 - train_classifier_generate - INFO - Epoch 26, Batch 6200: Loss 1.6436538696289062
2025-03-25 19:00:12,704 - train_classifier_generate - INFO - Epoch 26, Batch 6300: Loss 1.7040750980377197
2025-03-25 19:00:13,007 - train_classifier_generate - INFO - Epoch 26, Batch 6400: Loss 1.6325304508209229
2025-03-25 19:00:13,312 - train_classifier_generate - INFO - Epoch 26, Batch 6500: Loss 1.745009183883667
2025-03-25 19:00:36,113 - train_classifier_generate - INFO - Epoch 27, Batch 0: Loss 1.6556782722473145
2025-03-25 19:00:36,596 - train_classifier_generate - INFO - Epoch 27, Batch 100: Loss 1.5978734493255615
2025-03-25 19:00:36,801 - train_classifier_generate - INFO - Epoch 27, Batch 200: Loss 1.7533754110336304
2025-03-25 19:00:37,063 - train_classifier_generate - INFO - Epoch 27, Batch 300: Loss 1.9118000268936157
2025-03-25 19:00:37,312 - train_classifier_generate - INFO - Epoch 27, Batch 400: Loss 1.675933599472046
2025-03-25 19:00:37,577 - train_classifier_generate - INFO - Epoch 27, Batch 500: Loss 1.5681447982788086
2025-03-25 19:00:37,834 - train_classifier_generate - INFO - Epoch 27, Batch 600: Loss 1.4889264106750488
2025-03-25 19:00:38,103 - train_classifier_generate - INFO - Epoch 27, Batch 700: Loss 1.5980477333068848
2025-03-25 19:00:38,363 - train_classifier_generate - INFO - Epoch 27, Batch 800: Loss 1.5694937705993652
2025-03-25 19:00:38,611 - train_classifier_generate - INFO - Epoch 27, Batch 900: Loss 1.5689175128936768
2025-03-25 19:00:38,844 - train_classifier_generate - INFO - Epoch 27, Batch 1000: Loss 1.8031866550445557
2025-03-25 19:00:39,123 - train_classifier_generate - INFO - Epoch 27, Batch 1100: Loss 1.658440113067627
2025-03-25 19:00:39,381 - train_classifier_generate - INFO - Epoch 27, Batch 1200: Loss 1.5238912105560303
2025-03-25 19:00:39,640 - train_classifier_generate - INFO - Epoch 27, Batch 1300: Loss 1.588834285736084
2025-03-25 19:00:39,919 - train_classifier_generate - INFO - Epoch 27, Batch 1400: Loss 1.645729660987854
2025-03-25 19:00:40,217 - train_classifier_generate - INFO - Epoch 27, Batch 1500: Loss 1.6278927326202393
2025-03-25 19:00:40,500 - train_classifier_generate - INFO - Epoch 27, Batch 1600: Loss 1.6895123720169067
2025-03-25 19:00:40,752 - train_classifier_generate - INFO - Epoch 27, Batch 1700: Loss 1.5966116189956665
2025-03-25 19:00:41,027 - train_classifier_generate - INFO - Epoch 27, Batch 1800: Loss 1.8140177726745605
2025-03-25 19:00:41,337 - train_classifier_generate - INFO - Epoch 27, Batch 1900: Loss 1.5253136157989502
2025-03-25 19:00:41,634 - train_classifier_generate - INFO - Epoch 27, Batch 2000: Loss 1.597909688949585
2025-03-25 19:00:41,934 - train_classifier_generate - INFO - Epoch 27, Batch 2100: Loss 1.6666489839553833
2025-03-25 19:00:42,235 - train_classifier_generate - INFO - Epoch 27, Batch 2200: Loss 1.747374415397644
2025-03-25 19:00:42,522 - train_classifier_generate - INFO - Epoch 27, Batch 2300: Loss 1.795095443725586
2025-03-25 19:00:42,779 - train_classifier_generate - INFO - Epoch 27, Batch 2400: Loss 1.8156912326812744
2025-03-25 19:00:43,066 - train_classifier_generate - INFO - Epoch 27, Batch 2500: Loss 1.7022814750671387
2025-03-25 19:00:43,364 - train_classifier_generate - INFO - Epoch 27, Batch 2600: Loss 1.6056283712387085
2025-03-25 19:00:43,651 - train_classifier_generate - INFO - Epoch 27, Batch 2700: Loss 1.6923221349716187
2025-03-25 19:00:43,944 - train_classifier_generate - INFO - Epoch 27, Batch 2800: Loss 1.5849684476852417
2025-03-25 19:00:44,258 - train_classifier_generate - INFO - Epoch 27, Batch 2900: Loss 1.6987441778182983
2025-03-25 19:00:44,541 - train_classifier_generate - INFO - Epoch 27, Batch 3000: Loss 1.63948655128479
2025-03-25 19:00:44,805 - train_classifier_generate - INFO - Epoch 27, Batch 3100: Loss 1.7147293090820312
2025-03-25 19:00:45,098 - train_classifier_generate - INFO - Epoch 27, Batch 3200: Loss 1.5867823362350464
2025-03-25 19:00:45,403 - train_classifier_generate - INFO - Epoch 27, Batch 3300: Loss 1.4951153993606567
2025-03-25 19:00:45,704 - train_classifier_generate - INFO - Epoch 27, Batch 3400: Loss 1.6010810136795044
2025-03-25 19:00:46,004 - train_classifier_generate - INFO - Epoch 27, Batch 3500: Loss 1.7102380990982056
2025-03-25 19:00:46,320 - train_classifier_generate - INFO - Epoch 27, Batch 3600: Loss 1.5877211093902588
2025-03-25 19:00:46,589 - train_classifier_generate - INFO - Epoch 27, Batch 3700: Loss 1.633065938949585
2025-03-25 19:00:46,839 - train_classifier_generate - INFO - Epoch 27, Batch 3800: Loss 1.6761857271194458
2025-03-25 19:00:47,154 - train_classifier_generate - INFO - Epoch 27, Batch 3900: Loss 1.6183903217315674
2025-03-25 19:00:47,447 - train_classifier_generate - INFO - Epoch 27, Batch 4000: Loss 1.681061029434204
2025-03-25 19:00:47,737 - train_classifier_generate - INFO - Epoch 27, Batch 4100: Loss 1.6033192873001099
2025-03-25 19:00:48,025 - train_classifier_generate - INFO - Epoch 27, Batch 4200: Loss 1.644840121269226
2025-03-25 19:00:48,322 - train_classifier_generate - INFO - Epoch 27, Batch 4300: Loss 1.5738857984542847
2025-03-25 19:00:48,612 - train_classifier_generate - INFO - Epoch 27, Batch 4400: Loss 1.5660102367401123
2025-03-25 19:00:48,884 - train_classifier_generate - INFO - Epoch 27, Batch 4500: Loss 1.5835442543029785
2025-03-25 19:00:49,174 - train_classifier_generate - INFO - Epoch 27, Batch 4600: Loss 1.5535935163497925
2025-03-25 19:00:49,486 - train_classifier_generate - INFO - Epoch 27, Batch 4700: Loss 1.480966567993164
2025-03-25 19:00:49,791 - train_classifier_generate - INFO - Epoch 27, Batch 4800: Loss 1.6746982336044312
2025-03-25 19:00:50,093 - train_classifier_generate - INFO - Epoch 27, Batch 4900: Loss 1.659409761428833
2025-03-25 19:00:50,384 - train_classifier_generate - INFO - Epoch 27, Batch 5000: Loss 1.5772926807403564
2025-03-25 19:00:50,681 - train_classifier_generate - INFO - Epoch 27, Batch 5100: Loss 1.5575566291809082
2025-03-25 19:00:50,985 - train_classifier_generate - INFO - Epoch 27, Batch 5200: Loss 1.6204994916915894
2025-03-25 19:00:51,300 - train_classifier_generate - INFO - Epoch 27, Batch 5300: Loss 1.6408848762512207
2025-03-25 19:00:51,602 - train_classifier_generate - INFO - Epoch 27, Batch 5400: Loss 1.6278300285339355
2025-03-25 19:00:51,913 - train_classifier_generate - INFO - Epoch 27, Batch 5500: Loss 1.8019838333129883
2025-03-25 19:00:52,203 - train_classifier_generate - INFO - Epoch 27, Batch 5600: Loss 1.64901864528656
2025-03-25 19:00:52,501 - train_classifier_generate - INFO - Epoch 27, Batch 5700: Loss 1.5231436491012573
2025-03-25 19:00:52,748 - train_classifier_generate - INFO - Epoch 27, Batch 5800: Loss 1.6371017694473267
2025-03-25 19:00:53,036 - train_classifier_generate - INFO - Epoch 27, Batch 5900: Loss 1.8353641033172607
2025-03-25 19:00:53,327 - train_classifier_generate - INFO - Epoch 27, Batch 6000: Loss 1.6049830913543701
2025-03-25 19:00:53,631 - train_classifier_generate - INFO - Epoch 27, Batch 6100: Loss 1.7261321544647217
2025-03-25 19:00:53,921 - train_classifier_generate - INFO - Epoch 27, Batch 6200: Loss 1.7570881843566895
2025-03-25 19:00:54,238 - train_classifier_generate - INFO - Epoch 27, Batch 6300: Loss 1.5261094570159912
2025-03-25 19:00:54,528 - train_classifier_generate - INFO - Epoch 27, Batch 6400: Loss 1.5651978254318237
2025-03-25 19:00:54,786 - train_classifier_generate - INFO - Epoch 27, Batch 6500: Loss 1.5333346128463745
2025-03-25 19:01:18,653 - train_classifier_generate - INFO - Epoch 28, Batch 0: Loss 1.6594805717468262
2025-03-25 19:01:19,222 - train_classifier_generate - INFO - Epoch 28, Batch 100: Loss 1.748643159866333
2025-03-25 19:01:19,530 - train_classifier_generate - INFO - Epoch 28, Batch 200: Loss 1.7561842203140259
2025-03-25 19:01:19,842 - train_classifier_generate - INFO - Epoch 28, Batch 300: Loss 1.533927083015442
2025-03-25 19:01:20,156 - train_classifier_generate - INFO - Epoch 28, Batch 400: Loss 1.709997296333313
2025-03-25 19:01:20,472 - train_classifier_generate - INFO - Epoch 28, Batch 500: Loss 1.5590190887451172
2025-03-25 19:01:20,742 - train_classifier_generate - INFO - Epoch 28, Batch 600: Loss 1.5455889701843262
2025-03-25 19:01:21,032 - train_classifier_generate - INFO - Epoch 28, Batch 700: Loss 1.520359992980957
2025-03-25 19:01:21,356 - train_classifier_generate - INFO - Epoch 28, Batch 800: Loss 1.5036892890930176
2025-03-25 19:01:21,671 - train_classifier_generate - INFO - Epoch 28, Batch 900: Loss 1.6528648138046265
2025-03-25 19:01:21,972 - train_classifier_generate - INFO - Epoch 28, Batch 1000: Loss 1.509135127067566
2025-03-25 19:01:22,280 - train_classifier_generate - INFO - Epoch 28, Batch 1100: Loss 1.555555820465088
2025-03-25 19:01:22,601 - train_classifier_generate - INFO - Epoch 28, Batch 1200: Loss 1.5521888732910156
2025-03-25 19:01:22,873 - train_classifier_generate - INFO - Epoch 28, Batch 1300: Loss 1.5545430183410645
2025-03-25 19:01:23,191 - train_classifier_generate - INFO - Epoch 28, Batch 1400: Loss 1.578646183013916
2025-03-25 19:01:23,490 - train_classifier_generate - INFO - Epoch 28, Batch 1500: Loss 1.5992697477340698
2025-03-25 19:01:23,802 - train_classifier_generate - INFO - Epoch 28, Batch 1600: Loss 1.7609834671020508
2025-03-25 19:01:24,131 - train_classifier_generate - INFO - Epoch 28, Batch 1700: Loss 1.7753260135650635
2025-03-25 19:01:24,445 - train_classifier_generate - INFO - Epoch 28, Batch 1800: Loss 1.5680891275405884
2025-03-25 19:01:24,712 - train_classifier_generate - INFO - Epoch 28, Batch 1900: Loss 1.5517208576202393
2025-03-25 19:01:24,993 - train_classifier_generate - INFO - Epoch 28, Batch 2000: Loss 1.652470588684082
2025-03-25 19:01:25,297 - train_classifier_generate - INFO - Epoch 28, Batch 2100: Loss 1.6502854824066162
2025-03-25 19:01:25,604 - train_classifier_generate - INFO - Epoch 28, Batch 2200: Loss 1.5432084798812866
2025-03-25 19:01:25,923 - train_classifier_generate - INFO - Epoch 28, Batch 2300: Loss 1.5390875339508057
2025-03-25 19:01:26,266 - train_classifier_generate - INFO - Epoch 28, Batch 2400: Loss 1.6195060014724731
2025-03-25 19:01:26,560 - train_classifier_generate - INFO - Epoch 28, Batch 2500: Loss 1.572896957397461
2025-03-25 19:01:26,839 - train_classifier_generate - INFO - Epoch 28, Batch 2600: Loss 1.6817822456359863
2025-03-25 19:01:27,143 - train_classifier_generate - INFO - Epoch 28, Batch 2700: Loss 1.6561565399169922
2025-03-25 19:01:27,444 - train_classifier_generate - INFO - Epoch 28, Batch 2800: Loss 1.7405719757080078
2025-03-25 19:01:27,744 - train_classifier_generate - INFO - Epoch 28, Batch 2900: Loss 1.5547592639923096
2025-03-25 19:01:28,058 - train_classifier_generate - INFO - Epoch 28, Batch 3000: Loss 1.593374490737915
2025-03-25 19:01:28,366 - train_classifier_generate - INFO - Epoch 28, Batch 3100: Loss 1.6627116203308105
2025-03-25 19:01:28,642 - train_classifier_generate - INFO - Epoch 28, Batch 3200: Loss 1.637557029724121
2025-03-25 19:01:28,909 - train_classifier_generate - INFO - Epoch 28, Batch 3300: Loss 1.6399917602539062
2025-03-25 19:01:29,211 - train_classifier_generate - INFO - Epoch 28, Batch 3400: Loss 1.719037413597107
2025-03-25 19:01:29,526 - train_classifier_generate - INFO - Epoch 28, Batch 3500: Loss 1.536098599433899
2025-03-25 19:01:29,852 - train_classifier_generate - INFO - Epoch 28, Batch 3600: Loss 1.5802899599075317
2025-03-25 19:01:30,191 - train_classifier_generate - INFO - Epoch 28, Batch 3700: Loss 1.5662940740585327
2025-03-25 19:01:30,504 - train_classifier_generate - INFO - Epoch 28, Batch 3800: Loss 1.6522893905639648
2025-03-25 19:01:30,778 - train_classifier_generate - INFO - Epoch 28, Batch 3900: Loss 1.5881352424621582
2025-03-25 19:01:31,094 - train_classifier_generate - INFO - Epoch 28, Batch 4000: Loss 1.7106739282608032
2025-03-25 19:01:31,405 - train_classifier_generate - INFO - Epoch 28, Batch 4100: Loss 1.5254048109054565
